rungroup	entry	fold
rg06_theta15p195_foilpm8	3587	0
rg06_theta15p195_foilpm8	3597	2
rg06_theta15p195_foilpm8	3602	0
rg06_theta15p195_foilpm8	3638	0
rg06_theta15p195_foilpm8	3641	2
rg06_theta15p195_foilpm8	3650	1
rg06_theta15p195_foilpm8	3900	1
rg06_theta15p195_foilpm8	3915	2
rg06_theta15p195_foilpm8	3923	0
rg06_theta15p195_foilpm8	3929	2
rg06_theta15p195_foilpm8	3948	1
rg06_theta15p195_foilpm8	3955	1
rg06_theta15p195_foilpm8	3990	2
rg06_theta15p195_foilpm8	4060	1
rg06_theta15p195_foilpm8	4090	2
rg06_theta15p195_foilpm8	4129	0
rg06_theta15p195_foilpm8	4193	1
rg06_theta15p195_foilpm8	4224	2
rg06_theta15p195_foilpm8	4247	1
rg06_theta15p195_foilpm8	4287	1
rg06_theta15p195_foilpm8	4293	2
rg06_theta15p195_foilpm8	4348	2
rg06_theta15p195_foilpm8	4355	0
rg06_theta15p195_foilpm8	4395	0
rg06_theta15p195_foilpm8	4419	1
rg06_theta15p195_foilpm8	4431	1
rg06_theta15p195_foilpm8	4488	2
rg06_theta15p195_foilpm8	4518	2
rg06_theta15p195_foilpm8	4531	2
rg06_theta15p195_foilpm8	4580	1
rg06_theta15p195_foilpm8	4683	1
rg06_theta15p195_foilpm8	4720	1
rg06_theta15p195_foilpm8	4739	1
rg06_theta15p195_foilpm8	4764	2
rg06_theta15p195_foilpm8	4803	1
rg06_theta15p195_foilpm8	4847	1
rg06_theta15p195_foilpm8	4967	0
rg06_theta15p195_foilpm8	5054	2
rg06_theta15p195_foilpm8	5120	2
rg06_theta15p195_foilpm8	5147	2
rg06_theta15p195_foilpm8	5244	2
rg06_theta15p195_foilpm8	5315	0
rg06_theta15p195_foilpm8	5370	1
rg06_theta15p195_foilpm8	5381	2
rg06_theta15p195_foilpm8	5411	0
rg06_theta15p195_foilpm8	5431	2
rg06_theta15p195_foilpm8	5435	2
rg06_theta15p195_foilpm8	5438	0
rg06_theta15p195_foilpm8	5683	0
rg06_theta15p195_foilpm8	5684	0
rg06_theta15p195_foilpm8	5758	0
rg06_theta15p195_foilpm8	5785	0
rg06_theta15p195_foilpm8	5818	1
rg06_theta15p195_foilpm8	5827	0
rg06_theta15p195_foilpm8	5857	0
rg06_theta15p195_foilpm8	5862	0
rg06_theta15p195_foilpm8	5888	0
rg06_theta15p195_foilpm8	5932	2
rg06_theta15p195_foilpm8	5948	1
rg06_theta15p195_foilpm8	5984	2
rg06_theta15p195_foilpm8	5986	1
rg06_theta15p195_foilpm8	6003	2
rg06_theta15p195_foilpm8	6008	1
rg06_theta15p195_foilpm8	6053	2
rg06_theta15p195_foilpm8	6065	1
rg06_theta15p195_foilpm8	6080	0
rg06_theta15p195_foilpm8	6083	1
rg06_theta15p195_foilpm8	6114	1
rg06_theta15p195_foilpm8	6120	2
rg06_theta15p195_foilpm8	6123	0
rg06_theta15p195_foilpm8	6140	1
rg06_theta15p195_foilpm8	6143	2
rg06_theta15p195_foilpm8	6219	2
rg06_theta15p195_foilpm8	6237	0
rg06_theta15p195_foilpm8	6271	2
rg06_theta15p195_foilpm8	6329	0
rg06_theta15p195_foilpm8	6348	0
rg06_theta15p195_foilpm8	6352	2
rg06_theta15p195_foilpm8	6414	1
rg06_theta15p195_foilpm8	6420	0
rg06_theta15p195_foilpm8	6437	0
rg06_theta15p195_foilpm8	6497	0
rg06_theta15p195_foilpm8	6509	2
rg06_theta15p195_foilpm8	6543	0
rg06_theta15p195_foilpm8	6614	2
rg06_theta15p195_foilpm8	6663	1
rg06_theta15p195_foilpm8	6725	2
rg06_theta15p195_foilpm8	6745	0
rg06_theta15p195_foilpm8	6806	1
rg06_theta15p195_foilpm8	6814	2
rg06_theta15p195_foilpm8	6821	1
rg06_theta15p195_foilpm8	6844	0
rg06_theta15p195_foilpm8	6863	0
rg06_theta15p195_foilpm8	6986	0
rg06_theta15p195_foilpm8	7001	2
rg06_theta15p195_foilpm8	7013	1
rg06_theta15p195_foilpm8	7072	2
rg06_theta15p195_foilpm8	7078	2
rg06_theta15p195_foilpm8	7169	0
rg06_theta15p195_foilpm8	7191	1
rg06_theta15p195_foilpm8	7197	0
rg06_theta15p195_foilpm8	7315	2
rg06_theta15p195_foilpm8	7357	2
rg06_theta15p195_foilpm8	7408	2
rg06_theta15p195_foilpm8	7569	2
rg06_theta15p195_foilpm8	7619	1
rg06_theta15p195_foilpm8	7686	1
rg06_theta15p195_foilpm8	7697	1
rg06_theta15p195_foilpm8	7711	0
rg06_theta15p195_foilpm8	7748	0
rg06_theta15p195_foilpm8	7797	0
rg06_theta15p195_foilpm8	7813	2
rg06_theta15p195_foilpm8	7815	0
rg06_theta15p195_foilpm8	7821	0
rg06_theta15p195_foilpm8	7824	0
rg06_theta15p195_foilpm8	7839	2
rg06_theta15p195_foilpm8	7869	2
rg06_theta15p195_foilpm8	7888	2
rg06_theta15p195_foilpm8	7982	1
rg06_theta15p195_foilpm8	8013	1
rg06_theta15p195_foilpm8	8103	2
rg06_theta15p195_foilpm8	8169	0
rg06_theta15p195_foilpm8	8192	0
rg06_theta15p195_foilpm8	8205	0
rg06_theta15p195_foilpm8	8355	0
rg06_theta15p195_foilpm8	8425	0
rg06_theta15p195_foilpm8	8432	2
rg06_theta15p195_foilpm8	8444	0
rg06_theta15p195_foilpm8	8519	2
rg06_theta15p195_foilpm8	8558	1
rg06_theta15p195_foilpm8	8577	0
rg06_theta15p195_foilpm8	8578	0
rg06_theta15p195_foilpm8	8606	2
rg06_theta15p195_foilpm8	8608	1
rg06_theta15p195_foilpm8	8617	2
rg06_theta15p195_foilpm8	8671	0
rg06_theta15p195_foilpm8	8681	2
rg06_theta15p195_foilpm8	8692	0
rg06_theta15p195_foilpm8	8713	2
rg06_theta15p195_foilpm8	8827	1
rg06_theta15p195_foilpm8	8872	1
rg06_theta15p195_foilpm8	8892	0
rg06_theta15p195_foilpm8	8917	2
rg06_theta15p195_foilpm8	8949	2
rg06_theta15p195_foilpm8	9007	0
rg06_theta15p195_foilpm8	9026	2
rg06_theta15p195_foilpm8	9082	2
rg06_theta15p195_foilpm8	9125	2
rg06_theta15p195_foilpm8	9154	2
rg06_theta15p195_foilpm8	9240	0
rg06_theta15p195_foilpm8	9249	2
rg06_theta15p195_foilpm8	9282	0
rg06_theta15p195_foilpm8	9335	2
rg06_theta15p195_foilpm8	9348	2
rg06_theta15p195_foilpm8	9380	2
rg06_theta15p195_foilpm8	9414	1
rg06_theta15p195_foilpm8	9513	0
rg06_theta15p195_foilpm8	9517	0
rg06_theta15p195_foilpm8	9535	1
rg06_theta15p195_foilpm8	9559	1
rg06_theta15p195_foilpm8	9570	1
rg06_theta15p195_foilpm8	9627	0
rg06_theta15p195_foilpm8	9633	1
rg06_theta15p195_foilpm8	9845	0
rg06_theta15p195_foilpm8	9854	1
rg06_theta15p195_foilpm8	9871	1
rg06_theta15p195_foilpm8	9919	2
rg06_theta15p195_foilpm8	9923	2
rg06_theta15p195_foilpm8	9959	1
rg06_theta15p195_foilpm8	9975	1
rg06_theta15p195_foilpm8	10004	2
rg06_theta15p195_foilpm8	10063	2
rg06_theta15p195_foilpm8	10078	2
rg06_theta15p195_foilpm8	10165	2
rg06_theta15p195_foilpm8	10201	1
rg06_theta15p195_foilpm8	10276	2
rg06_theta15p195_foilpm8	10356	1
rg06_theta15p195_foilpm8	10383	0
rg06_theta15p195_foilpm8	10388	0
rg06_theta15p195_foilpm8	10425	0
rg06_theta15p195_foilpm8	10477	1
rg06_theta15p195_foilpm8	10537	0
rg06_theta15p195_foilpm8	10658	2
rg06_theta15p195_foilpm8	10728	1
rg06_theta15p195_foilpm8	10760	1
rg06_theta15p195_foilpm8	10784	1
rg06_theta15p195_foilpm8	10874	2
rg06_theta15p195_foilpm8	10918	1
rg06_theta15p195_foilpm8	10941	1
rg06_theta15p195_foilpm8	10993	2
rg06_theta15p195_foilpm8	11040	2
rg06_theta15p195_foilpm8	11054	1
rg06_theta15p195_foilpm8	11093	1
rg06_theta15p195_foilpm8	11100	2
rg06_theta15p195_foilpm8	11249	1
rg06_theta15p195_foilpm8	11257	1
rg06_theta15p195_foilpm8	11259	1
rg06_theta15p195_foilpm8	11268	0
rg06_theta15p195_foilpm8	11332	1
rg06_theta15p195_foilpm8	11469	1
rg06_theta15p195_foilpm8	11477	0
rg06_theta15p195_foilpm8	11492	0
rg06_theta15p195_foilpm8	11494	1
rg06_theta15p195_foilpm8	11497	2
rg06_theta15p195_foilpm8	11507	1
rg06_theta15p195_foilpm8	11530	1
rg06_theta15p195_foilpm8	11643	2
rg06_theta15p195_foilpm8	11689	0
rg06_theta15p195_foilpm8	11706	1
rg06_theta15p195_foilpm8	11709	1
rg06_theta15p195_foilpm8	11791	1
rg06_theta15p195_foilpm8	11794	0
rg06_theta15p195_foilpm8	11825	1
rg06_theta15p195_foilpm8	12006	2
rg06_theta15p195_foilpm8	12021	0
rg06_theta15p195_foilpm8	12068	2
rg06_theta15p195_foilpm8	12092	2
rg06_theta15p195_foilpm8	12104	1
rg06_theta15p195_foilpm8	12143	0
rg06_theta15p195_foilpm8	12180	0
rg06_theta15p195_foilpm8	12333	2
rg06_theta15p195_foilpm8	12335	2
rg06_theta15p195_foilpm8	12349	1
rg06_theta15p195_foilpm8	12354	0
rg06_theta15p195_foilpm8	12371	1
rg06_theta15p195_foilpm8	12426	0
rg06_theta15p195_foilpm8	12434	1
rg06_theta15p195_foilpm8	12446	0
rg06_theta15p195_foilpm8	12476	0
rg06_theta15p195_foilpm8	12509	0
rg06_theta15p195_foilpm8	12550	1
rg06_theta15p195_foilpm8	12567	0
rg06_theta15p195_foilpm8	12684	0
rg06_theta15p195_foilpm8	12708	1
rg06_theta15p195_foilpm8	12714	0
rg06_theta15p195_foilpm8	12812	2
rg06_theta15p195_foilpm8	12863	2
rg06_theta15p195_foilpm8	12892	0
rg06_theta15p195_foilpm8	12967	2
rg06_theta15p195_foilpm8	12975	2
rg06_theta15p195_foilpm8	13018	1
rg06_theta15p195_foilpm8	13020	0
rg06_theta15p195_foilpm8	13034	1
rg06_theta15p195_foilpm8	13038	2
rg06_theta15p195_foilpm8	13126	0
rg06_theta15p195_foilpm8	13199	1
rg06_theta15p195_foilpm8	13214	0
rg06_theta15p195_foilpm8	13284	1
rg06_theta15p195_foilpm8	13287	1
rg06_theta15p195_foilpm8	13323	1
rg06_theta15p195_foilpm8	13345	2
rg06_theta15p195_foilpm8	13405	2
rg06_theta15p195_foilpm8	13465	1
rg06_theta15p195_foilpm8	13526	0
rg06_theta15p195_foilpm8	13532	1
rg06_theta15p195_foilpm8	13568	2
rg06_theta15p195_foilpm8	13616	0
rg06_theta15p195_foilpm8	13669	2
rg06_theta15p195_foilpm8	13673	0
rg06_theta15p195_foilpm8	13843	1
rg06_theta15p195_foilpm8	13875	1
rg06_theta15p195_foilpm8	13935	2
rg06_theta15p195_foilpm8	13955	2
rg06_theta15p195_foilpm8	14012	1
rg06_theta15p195_foilpm8	14083	2
rg06_theta15p195_foilpm8	14176	2
rg06_theta15p195_foilpm8	14199	2
rg06_theta15p195_foilpm8	14493	0
rg06_theta15p195_foilpm8	14497	1
rg06_theta15p195_foilpm8	14581	0
rg06_theta15p195_foilpm8	14753	2
rg06_theta15p195_foilpm8	14830	0
rg06_theta15p195_foilpm8	14839	2
rg06_theta15p195_foilpm8	14921	0
rg06_theta15p195_foilpm8	14935	0
rg06_theta15p195_foilpm8	14968	1
rg06_theta15p195_foilpm8	14986	1
rg06_theta15p195_foilpm8	15022	0
rg06_theta15p195_foilpm8	15053	2
rg06_theta15p195_foilpm8	15069	2
rg06_theta15p195_foilpm8	15116	1
rg06_theta15p195_foilpm8	15186	0
rg06_theta15p195_foilpm8	15221	1
rg06_theta15p195_foilpm8	15236	1
rg06_theta15p195_foilpm8	15242	0
rg06_theta15p195_foilpm8	15257	2
rg06_theta15p195_foilpm8	15357	1
rg06_theta15p195_foilpm8	15386	2
rg06_theta15p195_foilpm8	15473	1
rg06_theta15p195_foilpm8	15555	1
rg06_theta15p195_foilpm8	15566	0
rg06_theta15p195_foilpm8	15594	0
rg06_theta15p195_foilpm8	15650	2
rg06_theta15p195_foilpm8	15692	0
rg06_theta15p195_foilpm8	15762	0
rg06_theta15p195_foilpm8	15841	2
rg06_theta15p195_foilpm8	16028	2
rg06_theta15p195_foilpm8	16069	1
rg06_theta15p195_foilpm8	16220	0
rg06_theta15p195_foilpm8	16226	2
rg06_theta15p195_foilpm8	16246	1
rg06_theta15p195_foilpm8	16281	2
rg06_theta15p195_foilpm8	16295	2
rg06_theta15p195_foilpm8	16318	2
rg06_theta15p195_foilpm8	16381	1
rg06_theta15p195_foilpm8	16394	0
rg06_theta15p195_foilpm8	16398	0
rg06_theta15p195_foilpm8	16401	1
rg06_theta15p195_foilpm8	16526	2
rg06_theta15p195_foilpm8	16676	1
rg06_theta15p195_foilpm8	16706	2
rg06_theta15p195_foilpm8	16716	2
rg06_theta15p195_foilpm8	16831	1
rg06_theta15p195_foilpm8	16852	1
rg06_theta15p195_foilpm8	16879	1
rg06_theta15p195_foilpm8	16910	1
rg06_theta15p195_foilpm8	16972	0
rg06_theta15p195_foilpm8	16979	2
rg06_theta15p195_foilpm8	17094	2
rg06_theta15p195_foilpm8	17164	1
rg06_theta15p195_foilpm8	17243	1
rg06_theta15p195_foilpm8	17252	2
rg06_theta15p195_foilpm8	17336	2
rg06_theta15p195_foilpm8	17341	0
rg06_theta15p195_foilpm8	17354	1
rg06_theta15p195_foilpm8	17505	0
rg06_theta15p195_foilpm8	17509	0
rg06_theta15p195_foilpm8	17556	2
rg06_theta15p195_foilpm8	17646	0
rg06_theta15p195_foilpm8	17662	0
rg06_theta15p195_foilpm8	17676	1
rg06_theta15p195_foilpm8	17680	1
rg06_theta15p195_foilpm8	17765	1
rg06_theta15p195_foilpm8	17777	2
rg06_theta15p195_foilpm8	17798	1
rg06_theta15p195_foilpm8	17816	1
rg06_theta15p195_foilpm8	17824	1
rg06_theta15p195_foilpm8	17856	0
rg06_theta15p195_foilpm8	17864	1
rg06_theta15p195_foilpm8	17925	1
rg06_theta15p195_foilpm8	17927	2
rg06_theta15p195_foilpm8	17940	0
rg06_theta15p195_foilpm8	17953	0
rg06_theta15p195_foilpm8	18055	2
rg06_theta15p195_foilpm8	18059	2
rg06_theta15p195_foilpm8	18219	1
rg06_theta15p195_foilpm8	18227	1
rg06_theta15p195_foilpm8	18243	1
rg06_theta15p195_foilpm8	18287	2
rg06_theta15p195_foilpm8	18296	2
rg06_theta15p195_foilpm8	18305	0
rg06_theta15p195_foilpm8	18321	2
rg06_theta15p195_foilpm8	18420	2
rg06_theta15p195_foilpm8	18470	0
rg06_theta15p195_foilpm8	18476	1
rg06_theta15p195_foilpm8	18579	1
rg06_theta15p195_foilpm8	18593	2
rg06_theta15p195_foilpm8	18605	0
rg06_theta15p195_foilpm8	18616	0
rg06_theta15p195_foilpm8	18663	1
rg06_theta15p195_foilpm8	18803	0
rg06_theta15p195_foilpm8	18879	1
rg06_theta15p195_foilpm8	18903	0
rg06_theta15p195_foilpm8	18979	1
rg06_theta15p195_foilpm8	19003	0
rg06_theta15p195_foilpm8	19028	0
rg06_theta15p195_foilpm8	19050	1
rg06_theta15p195_foilpm8	19059	2
rg06_theta15p195_foilpm8	19061	0
rg06_theta15p195_foilpm8	19082	0
rg06_theta15p195_foilpm8	19108	0
rg06_theta15p195_foilpm8	19114	0
rg06_theta15p195_foilpm8	19131	2
rg06_theta15p195_foilpm8	19165	0
rg06_theta15p195_foilpm8	19169	0
rg06_theta15p195_foilpm8	19189	0
rg06_theta15p195_foilpm8	19199	1
rg06_theta15p195_foilpm8	19248	2
rg06_theta15p195_foilpm8	19381	0
rg06_theta15p195_foilpm8	19388	2
rg06_theta15p195_foilpm8	19406	1
rg06_theta15p195_foilpm8	19407	2
rg06_theta15p195_foilpm8	19444	2
rg06_theta15p195_foilpm8	19576	2
rg06_theta15p195_foilpm8	19622	2
rg06_theta15p195_foilpm8	19656	2
rg06_theta15p195_foilpm8	19692	0
rg06_theta15p195_foilpm8	19715	1
rg06_theta15p195_foilpm8	19755	1
rg06_theta15p195_foilpm8	19867	2
rg06_theta15p195_foilpm8	19888	0
rg06_theta15p195_foilpm8	19958	0
rg06_theta15p195_foilpm8	20066	0
rg06_theta15p195_foilpm8	20067	0
rg06_theta15p195_foilpm8	20110	0
rg06_theta15p195_foilpm8	20247	2
rg06_theta15p195_foilpm8	20249	2
rg06_theta15p195_foilpm8	20265	1
rg06_theta15p195_foilpm8	20266	0
rg06_theta15p195_foilpm8	20293	0
rg06_theta15p195_foilpm8	20323	1
rg06_theta15p195_foilpm8	20430	2
rg06_theta15p195_foilpm8	20438	0
rg06_theta15p195_foilpm8	20442	0
rg06_theta15p195_foilpm8	20492	1
rg06_theta15p195_foilpm8	20504	1
rg06_theta15p195_foilpm8	20557	2
rg06_theta15p195_foilpm8	20571	1
rg06_theta15p195_foilpm8	20591	2
rg06_theta15p195_foilpm8	20655	2
rg06_theta15p195_foilpm8	20678	2
rg06_theta15p195_foilpm8	20761	0
rg06_theta15p195_foilpm8	20832	2
rg06_theta15p195_foilpm8	20847	2
rg06_theta15p195_foilpm8	21053	0
rg06_theta15p195_foilpm8	21057	0
rg06_theta15p195_foilpm8	21088	0
rg06_theta15p195_foilpm8	21094	1
rg06_theta15p195_foilpm8	21118	1
rg06_theta15p195_foilpm8	21129	0
rg06_theta15p195_foilpm8	21155	1
rg06_theta15p195_foilpm8	21163	1
rg06_theta15p195_foilpm8	21171	0
rg06_theta15p195_foilpm8	21181	0
rg06_theta15p195_foilpm8	21199	2
rg06_theta15p195_foilpm8	21221	2
rg06_theta15p195_foilpm8	21255	0
rg06_theta15p195_foilpm8	21262	2
rg06_theta15p195_foilpm8	21269	0
rg06_theta15p195_foilpm8	21275	2
rg06_theta15p195_foilpm8	21416	0
rg06_theta15p195_foilpm8	21505	1
rg06_theta15p195_foilpm8	21510	2
rg06_theta15p195_foilpm8	21523	2
rg06_theta15p195_foilpm8	21554	1
rg06_theta15p195_foilpm8	21564	2
rg06_theta15p195_foilpm8	21601	0
rg06_theta15p195_foilpm8	21605	2
rg06_theta15p195_foilpm8	21607	1
rg06_theta15p195_foilpm8	21732	2
rg06_theta15p195_foilpm8	21760	0
rg06_theta15p195_foilpm8	21821	2
rg06_theta15p195_foilpm8	21823	0
rg06_theta15p195_foilpm8	21874	1
rg06_theta15p195_foilpm8	21887	2
rg06_theta15p195_foilpm8	21895	0
rg06_theta15p195_foilpm8	21932	0
rg06_theta15p195_foilpm8	22004	0
rg06_theta15p195_foilpm8	22016	2
rg06_theta15p195_foilpm8	22029	1
rg06_theta15p195_foilpm8	22282	1
rg06_theta15p195_foilpm8	22293	2
rg06_theta15p195_foilpm8	22330	2
rg06_theta15p195_foilpm8	22334	0
rg06_theta15p195_foilpm8	22415	2
rg06_theta15p195_foilpm8	22447	1
rg06_theta15p195_foilpm8	22452	0
rg06_theta15p195_foilpm8	22457	1
rg06_theta15p195_foilpm8	22470	1
rg06_theta15p195_foilpm8	22512	0
rg06_theta15p195_foilpm8	22649	1
rg06_theta15p195_foilpm8	22713	1
rg06_theta15p195_foilpm8	22742	1
rg06_theta15p195_foilpm8	22824	1
rg06_theta15p195_foilpm8	22828	1
rg06_theta15p195_foilpm8	22986	1
rg06_theta15p195_foilpm8	23017	1
rg06_theta15p195_foilpm8	23151	1
rg06_theta15p195_foilpm8	23153	1
rg06_theta15p195_foilpm8	23161	2
rg06_theta15p195_foilpm8	23225	0
rg06_theta15p195_foilpm8	23229	0
rg06_theta15p195_foilpm8	23302	2
rg06_theta15p195_foilpm8	23337	2
rg06_theta15p195_foilpm8	23353	1
rg06_theta15p195_foilpm8	23363	1
rg06_theta15p195_foilpm8	23472	0
rg06_theta15p195_foilpm8	23504	2
rg06_theta15p195_foilpm8	23553	2
rg06_theta15p195_foilpm8	23613	0
rg06_theta15p195_foilpm8	23620	2
rg06_theta15p195_foilpm8	23651	1
rg06_theta15p195_foilpm8	23700	1
rg06_theta15p195_foilpm8	23731	2
rg06_theta15p195_foilpm8	23744	2
rg06_theta15p195_foilpm8	23790	2
rg06_theta15p195_foilpm8	24102	2
rg06_theta15p195_foilpm8	24105	2
rg06_theta15p195_foilpm8	24127	0
rg06_theta15p195_foilpm8	24251	1
rg06_theta15p195_foilpm8	24275	2
rg06_theta15p195_foilpm8	24293	2
rg06_theta15p195_foilpm8	24324	0
rg06_theta15p195_foilpm8	24363	1
rg06_theta15p195_foilpm8	24425	2
rg06_theta15p195_foilpm8	24461	2
rg06_theta15p195_foilpm8	24465	2
rg06_theta15p195_foilpm8	24518	2
rg06_theta15p195_foilpm8	24565	0
rg06_theta15p195_foilpm8	24567	1
rg06_theta15p195_foilpm8	24578	0
rg06_theta15p195_foilpm8	24673	0
rg06_theta15p195_foilpm8	24698	1
rg06_theta15p195_foilpm8	24706	2
rg06_theta15p195_foilpm8	24715	2
rg06_theta15p195_foilpm8	24722	2
rg06_theta15p195_foilpm8	24750	2
rg06_theta15p195_foilpm8	24796	0
rg06_theta15p195_foilpm8	24842	0
rg06_theta15p195_foilpm8	24869	1
rg06_theta15p195_foilpm8	24878	1
rg06_theta15p195_foilpm8	24898	2
rg06_theta15p195_foilpm8	24927	0
rg06_theta15p195_foilpm8	24929	0
rg06_theta15p195_foilpm8	24945	0
rg06_theta15p195_foilpm8	24948	1
rg06_theta15p195_foilpm8	25032	1
rg06_theta15p195_foilpm8	25063	2
rg06_theta15p195_foilpm8	25161	0
rg06_theta15p195_foilpm8	25197	2
rg06_theta15p195_foilpm8	25259	1
rg06_theta15p195_foilpm8	25370	1
rg06_theta15p195_foilpm8	25395	2
rg06_theta15p195_foilpm8	25430	0
rg06_theta15p195_foilpm8	25455	1
rg06_theta15p195_foilpm8	25475	1
rg06_theta15p195_foilpm8	25506	0
rg06_theta15p195_foilpm8	25633	1
rg06_theta15p195_foilpm8	25667	2
rg06_theta15p195_foilpm8	25739	1
rg06_theta15p195_foilpm8	25762	0
rg06_theta15p195_foilpm8	25778	0
rg06_theta15p195_foilpm8	25795	2
rg06_theta15p195_foilpm8	25820	2
rg06_theta15p195_foilpm8	25853	0
rg06_theta15p195_foilpm8	25870	1
rg06_theta15p195_foilpm8	25872	1
rg06_theta15p195_foilpm8	25936	1
rg06_theta15p195_foilpm8	25990	0
rg06_theta15p195_foilpm8	26005	1
rg06_theta15p195_foilpm8	26028	1
rg06_theta15p195_foilpm8	26054	0
rg06_theta15p195_foilpm8	26065	2
rg06_theta15p195_foilpm8	26094	1
rg06_theta15p195_foilpm8	26108	0
rg06_theta15p195_foilpm8	26148	1
rg06_theta15p195_foilpm8	26150	0
rg06_theta15p195_foilpm8	26158	0
rg06_theta15p195_foilpm8	26207	2
rg06_theta15p195_foilpm8	26212	1
rg06_theta15p195_foilpm8	26299	1
rg06_theta15p195_foilpm8	26406	0
rg06_theta15p195_foilpm8	26481	0
rg06_theta15p195_foilpm8	26515	0
rg06_theta15p195_foilpm8	26519	0
rg06_theta15p195_foilpm8	26522	0
rg06_theta15p195_foilpm8	26536	1
rg06_theta15p195_foilpm8	26582	0
rg06_theta15p195_foilpm8	26620	0
rg06_theta15p195_foilpm8	26653	2
rg06_theta15p195_foilpm8	26670	0
rg06_theta15p195_foilpm8	26748	1
rg06_theta15p195_foilpm8	26883	0
rg06_theta15p195_foilpm8	26901	1
rg06_theta15p195_foilpm8	26950	1
rg06_theta15p195_foilpm8	26969	2
rg06_theta15p195_foilpm8	26987	1
rg06_theta15p195_foilpm8	27050	1
rg06_theta15p195_foilpm8	27171	2
rg06_theta15p195_foilpm8	27179	2
rg06_theta15p195_foilpm8	27182	1
rg06_theta15p195_foilpm8	27235	2
rg06_theta15p195_foilpm8	27239	0
rg06_theta15p195_foilpm8	27244	0
rg06_theta15p195_foilpm8	27305	2
rg06_theta15p195_foilpm8	27307	2
rg06_theta15p195_foilpm8	27362	2
rg06_theta15p195_foilpm8	27450	1
rg06_theta15p195_foilpm8	27487	2
rg06_theta15p195_foilpm8	27553	2
rg06_theta15p195_foilpm8	27564	1
rg06_theta15p195_foilpm8	27600	0
rg06_theta15p195_foilpm8	27665	0
rg06_theta15p195_foilpm8	27722	0
rg06_theta15p195_foilpm8	27780	0
rg06_theta15p195_foilpm8	27808	0
rg06_theta15p195_foilpm8	27832	0
rg06_theta15p195_foilpm8	27854	1
rg06_theta15p195_foilpm8	27919	2
rg06_theta15p195_foilpm8	27940	1
rg06_theta15p195_foilpm8	27971	2
rg06_theta15p195_foilpm8	28111	2
rg06_theta15p195_foilpm8	28116	1
rg06_theta15p195_foilpm8	28164	1
rg06_theta15p195_foilpm8	28239	2
rg06_theta15p195_foilpm8	28273	2
rg06_theta15p195_foilpm8	28286	2
rg06_theta15p195_foilpm8	28317	0
rg06_theta15p195_foilpm8	28381	0
rg06_theta15p195_foilpm8	28434	2
rg06_theta15p195_foilpm8	28469	0
rg06_theta15p195_foilpm8	28503	2
rg06_theta15p195_foilpm8	28527	0
rg06_theta15p195_foilpm8	28559	0
rg06_theta15p195_foilpm8	28656	2
rg06_theta15p195_foilpm8	28669	0
rg06_theta15p195_foilpm8	28677	2
rg06_theta15p195_foilpm8	28678	1
rg06_theta15p195_foilpm8	28683	2
rg06_theta15p195_foilpm8	28729	2
rg06_theta15p195_foilpm8	28806	2
rg06_theta15p195_foilpm8	28866	1
rg06_theta15p195_foilpm8	28998	0
rg06_theta15p195_foilpm8	29184	0
rg06_theta15p195_foilpm8	29207	2
rg06_theta15p195_foilpm8	29249	0
rg06_theta15p195_foilpm8	29298	2
rg06_theta15p195_foilpm8	29301	0
rg06_theta15p195_foilpm8	29360	2
rg06_theta15p195_foilpm8	29367	0
rg06_theta15p195_foilpm8	29389	1
rg06_theta15p195_foilpm8	29464	1
rg06_theta15p195_foilpm8	29483	2
rg06_theta15p195_foilpm8	29512	2
rg06_theta15p195_foilpm8	29537	0
rg06_theta15p195_foilpm8	29549	0
rg06_theta15p195_foilpm8	29566	1
rg06_theta15p195_foilpm8	29578	1
rg06_theta15p195_foilpm8	29642	0
rg06_theta15p195_foilpm8	29706	2
rg06_theta15p195_foilpm8	29713	0
rg06_theta15p195_foilpm8	29726	1
rg06_theta15p195_foilpm8	29907	2
rg06_theta15p195_foilpm8	29957	2
rg06_theta15p195_foilpm8	29969	1
rg06_theta15p195_foilpm8	30020	1
rg06_theta15p195_foilpm8	30174	1
rg06_theta15p195_foilpm8	30250	1
rg06_theta15p195_foilpm8	30269	0
rg06_theta15p195_foilpm8	30279	2
rg06_theta15p195_foilpm8	30299	1
rg06_theta15p195_foilpm8	30324	1
rg06_theta15p195_foilpm8	30383	1
rg06_theta15p195_foilpm8	30406	2
rg06_theta15p195_foilpm8	30433	0
rg06_theta15p195_foilpm8	30488	1
rg06_theta15p195_foilpm8	30534	2
rg06_theta15p195_foilpm8	30568	1
